image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi20_jpg.rf.18e2d17b1853a0ebfc2b21aed4bcc092.jpg,warning,small_box,0,box area 0.0752% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi21_jpg.rf.f4237cc892241e51d08e1ec76a6df957.jpg,warning,small_box,0,box area 0.4463% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi22_jpg.rf.3cd3b037f095274af00cb1b3865f0f5e.jpg,warning,small_box,0,box area 0.4092% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi23_jpg.rf.030ce6049deb2c587c7d69424a9000e8.jpg,warning,small_box,0,box area 0.0955% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi24_jpg.rf.3ef480d3e7113a11b7950d13878244e3.jpg,warning,small_box,0,box area 0.2565% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi25_jpg.rf.d82971e3ae88c97d3acaf1f9cb925107.jpg,warning,small_box,0,box area 0.2447% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi25_jpg.rf.d82971e3ae88c97d3acaf1f9cb925107.jpg,warning,small_box,1,box area 0.0942% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi26_jpg.rf.0ca99063a0f059f88be00dd8f4700384.jpg,warning,small_box,0,box area 0.2499% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi27_jpg.rf.73280db5fa67ea6ff40fe1bbd95bcf7e.jpg,warning,small_box,0,box area 0.1481% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi28_jpg.rf.75c95cb852c7f044c1438fb0005ee052.jpg,warning,small_box,0,box area 0.2393% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi29_jpg.rf.4a177a8d3d20d0b02b2b2b26c20b9620.jpg,warning,small_box,0,box area 0.1113% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi30_jpg.rf.7196894b28ca72f0e06f3e6c2d720e28.jpg,warning,small_box,0,box area 0.1763% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi31_jpg.rf.340b45276beffba9e06cfcb6c93f86f2.jpg,warning,small_box,0,box area 0.2252% of the image is below the 0.50% threshold; plates this small are hard to learn
