image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi43_jpg.rf.848e7e7257ab9c52068543cd0438dd85.jpg,warning,small_box,1,box area 0.2461% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi46_jpg.rf.ec303cc1f19b18c4d2e10ed65a18f957.jpg,warning,small_box,1,box area 0.2384% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi47_jpg.rf.f11c2dc79df6d5bb5db08225c2c87695.jpg,warning,small_box,0,box area 0.4483% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi49_jpg.rf.7005a5528da0480a9e0d5728194040f2.jpg,warning,small_box,0,box area 0.3961% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi4_jpg.rf.5e37dbec8be937803c93cf9880c71566.jpg,warning,small_box,0,box area 0.2428% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi4_jpg.rf.5e37dbec8be937803c93cf9880c71566.jpg,warning,small_box,1,box area 0.0443% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi54_jpg.rf.c996ece0671feea93642bd7aae83f8f0.jpg,warning,small_box,0,box area 0.3021% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi57_jpg.rf.ff783f7fe57a526934f14a051cf7cbd0.jpg,warning,small_box,0,box area 0.2670% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi59_jpg.rf.c7336839a78749b1a193f991500e2f44.jpg,warning,small_box,0,box area 0.3438% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi59_jpg.rf.c7336839a78749b1a193f991500e2f44.jpg,warning,small_box,1,box area 0.0806% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi59_jpg.rf.c7336839a78749b1a193f991500e2f44.jpg,warning,small_box,2,box area 0.3652% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi61_jpg.rf.3836f2d8e223c20c9da9359c610232ac.jpg,warning,small_box,0,box area 0.2420% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi63_jpg.rf.74dd4b83d837e4f5c17a814ce403ea88.jpg,warning,small_box,0,box area 0.1245% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi65_jpg.rf.3b5baa4fcd15a472564e3ab8d0ea1352.jpg,warning,small_box,0,box area 0.3312% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi65_jpg.rf.3b5baa4fcd15a472564e3ab8d0ea1352.jpg,warning,small_box,1,box area 0.1619% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi68_jpg.rf.5d580bb23d3d5a904c2ce92f25d70189.jpg,warning,small_box,0,box area 0.2225% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi6_jpg.rf.f806e00788200108e631725b52a80031.jpg,warning,small_box,0,box area 0.1765% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi70_jpg.rf.a91144e171645dcce71689210c7cf12b.jpg,warning,small_box,0,box area 0.2252% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi79_jpg.rf.34d654f6945b7276588d95855e58a071.jpg,warning,small_box,0,box area 0.2734% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi80_jpg.rf.fc69c3a2f4d73faefd92109f15580b49.jpg,warning,small_box,0,box area 0.3965% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi81_jpg.rf.76ea4db60e7cf2cf78c83c58b0e277ad.jpg,warning,small_box,0,box area 0.1787% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi81_jpg.rf.76ea4db60e7cf2cf78c83c58b0e277ad.jpg,warning,small_box,1,box area 0.2460% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi81_jpg.rf.76ea4db60e7cf2cf78c83c58b0e277ad.jpg,warning,small_box,2,box area 0.1373% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi83_jpg.rf.5c0a2b60c52d280fbcbf3a6c967f2f11.jpg,warning,small_box,0,box area 0.2190% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi83_jpg.rf.5c0a2b60c52d280fbcbf3a6c967f2f11.jpg,warning,small_box,1,box area 0.1582% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi87_jpg.rf.857b504982f162e6e04eb6732f8aa7ab.jpg,warning,small_box,0,box area 0.4395% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi88_jpg.rf.783c40ee9ade07302924045d1e04933d.jpg,warning,small_box,0,box area 0.3156% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi8_jpg.rf.53290a13c712bc4eebcce2ece5321c61.jpg,warning,small_box,0,box area 0.1805% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi91_jpg.rf.71da175c0b2a80398216fb34189f1dcb.jpg,warning,small_box,0,box area 0.1974% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi91_jpg.rf.71da175c0b2a80398216fb34189f1dcb.jpg,warning,small_box,1,box area 0.0714% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi91_jpg.rf.71da175c0b2a80398216fb34189f1dcb.jpg,warning,small_box,2,box area 0.0403% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi91_jpg.rf.71da175c0b2a80398216fb34189f1dcb.jpg,warning,small_box,3,box area 0.0590% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi91_jpg.rf.71da175c0b2a80398216fb34189f1dcb.jpg,warning,small_box,4,box area 0.0430% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,0,box area 0.1392% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,1,box area 0.0662% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,2,box area 0.0580% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,3,box area 0.0461% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,4,box area 0.0984% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi93_jpg.rf.a907cc63a13eeb71088b535368819e1e.jpg,warning,small_box,5,box area 0.0851% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi94_jpg.rf.ac5acae9bf7525d73fc5dc68e461b2f2.jpg,warning,small_box,0,box area 0.2372% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi94_jpg.rf.ac5acae9bf7525d73fc5dc68e461b2f2.jpg,warning,small_box,1,box area 0.0396% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi95_jpg.rf.522c18d4daa78b6fd6cd9623e85d333d.jpg,warning,small_box,0,box area 0.4248% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi96_jpg.rf.1fdd124fc70e8b516828a0c40ce558f0.jpg,warning,small_box,0,box area 0.3040% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi96_jpg.rf.1fdd124fc70e8b516828a0c40ce558f0.jpg,warning,small_box,1,box area 0.0793% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi97_jpg.rf.4cf93b320a3a07389e5f10385f6a7ce5.jpg,warning,small_box,0,box area 0.2034% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi98_jpg.rf.c8fb9f04f03e339cf309df58f60cda6e.jpg,warning,small_box,0,box area 0.2802% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\brightnessquandoi99_jpg.rf.b7256ab76fc4aa5f7cf1d557cfbf7d6d.jpg,warning,small_box,0,box area 0.2871% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen0_jpg.rf.30b25d14fe9798993b0a16099639b648.jpg,warning,small_box,0,box area 0.3650% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen100_jpg.rf.655b09c794ce90677dc90dd347c22a3d.jpg,warning,small_box,0,box area 0.2319% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen101_jpg.rf.bf3628f7b78465852f211b17c20b2876.jpg,warning,small_box,0,box area 0.4897% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen102_jpg.rf.9d36b6529abcae3b66c4e4291515e63a.jpg,warning,small_box,0,box area 0.4153% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen103_jpg.rf.7c25cf79f5d1ec5a3cbdd4eb3d1dfe94.jpg,warning,small_box,0,box area 0.2808% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen108_jpg.rf.f26a81fe377b3f8269845f1bf45f1049.jpg,warning,small_box,0,box area 0.4263% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen10_jpg.rf.8a6426f15aedb68934c03ea8d7dfa2e5.jpg,warning,small_box,0,box area 0.3549% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen110_jpg.rf.d995977f178c518c90901d9f20b92f05.jpg,warning,small_box,0,box area 0.3549% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen111_jpg.rf.4c9415425415e36142468293ff0eda21.jpg,warning,small_box,0,box area 0.2076% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen112_jpg.rf.5673822ac1db8ff630228623af30a923.jpg,warning,small_box,0,box area 0.4969% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen113_jpg.rf.c3c7e252187a1473786e3909c1195a82.jpg,warning,small_box,0,box area 0.2640% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen116_jpg.rf.ad83179699ff2cbb5b96f70a723e690c.jpg,warning,small_box,0,box area 0.3995% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen120_jpg.rf.4fa5c17f9f7273c3199dcee66743e33d.jpg,warning,small_box,0,box area 0.2808% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen121_jpg.rf.cb12d84860b1db12dce3b2c725b41771.jpg,warning,small_box,0,box area 0.2505% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen123_jpg.rf.228ce48edebdd62d2f928967a3413be1.jpg,warning,small_box,0,box area 0.3113% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen127_jpg.rf.b4887059754a6cf24bf069b181ac5fc2.jpg,warning,small_box,0,box area 0.3953% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen128_jpg.rf.2136e93211489eee5f41ec8d7fa646bb.jpg,warning,small_box,0,box area 0.4999% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen129_jpg.rf.ce0da51aed7f37da2126c99b04878114.jpg,warning,small_box,0,box area 0.3455% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen130_jpg.rf.8f55063c082d3a7009c87a28908072ee.jpg,warning,small_box,0,box area 0.4576% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen132_jpg.rf.2dc18a98d1f836f4dae888e08daff72c.jpg,warning,small_box,0,box area 0.3113% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen135_jpg.rf.0e85428d8380bcb18b0486b108a17405.jpg,warning,small_box,0,box area 0.3425% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen136_jpg.rf.169062caef5db37031217ec1c4751dc0.jpg,warning,small_box,0,box area 0.4233% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen138_jpg.rf.fdcfdb631f575c0928231f0e13969ed5.jpg,warning,small_box,0,box area 0.4999% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen139_jpg.rf.aea87b83280c7c3abf0f99bc6aa9d8a3.jpg,warning,small_box,0,box area 0.3953% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen140_jpg.rf.28b242c23e1dc83f7898a32de8886600.jpg,warning,small_box,0,box area 0.4233% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen141_jpg.rf.9c3c4edf7f9bcca76ae5dcfdca6851e1.jpg,warning,small_box,0,box area 0.4275% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen143_jpg.rf.4218f70d57780ffb92b158466c371c07.jpg,warning,small_box,0,box area 0.3015% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen144_jpg.rf.beb7cf67fd58eb86ec2d38203161adef.jpg,warning,small_box,0,box area 0.3995% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen145_jpg.rf.598c39bd9355f97c528afaf4cceea597.jpg,warning,small_box,0,box area 0.3566% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen146_jpg.rf.7f090a0c6893b1517417309298756552.jpg,warning,small_box,0,box area 0.4393% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen147_jpg.rf.83dde03a492a3d86e2d9991ce59631a6.jpg,warning,small_box,0,box area 0.4499% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen151_jpg.rf.50d8db273c0ae51266194fbc0fdbd0da.jpg,warning,small_box,0,box area 0.3798% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen152_jpg.rf.d8c82009ffa3482301eaba3a46b058b3.jpg,warning,small_box,0,box area 0.3116% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen154_jpg.rf.abb6ce1e391f2e0b05c33afed54dd23c.jpg,warning,small_box,0,box area 0.3300% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen155_jpg.rf.a5ef788c012c671bf0be24e9092aefb7.jpg,warning,small_box,0,box area 0.3455% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen157_jpg.rf.21770f561ee06a25a5ce352835864c8a.jpg,warning,small_box,0,box area 0.4036% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen158_jpg.rf.a104db82f160b1858f6f9132059607ba.jpg,warning,small_box,0,box area 0.2899% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen159_jpg.rf.42f7c545152c498e119be12c12fa6b58.jpg,warning,small_box,0,box area 0.2899% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen15_jpg.rf.72eccafdf4e7a318a82d9930d8386f81.jpg,warning,small_box,0,box area 0.4999% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen160_jpg.rf.fa0709072a2a505cf19ee5bbb1ca89cb.jpg,warning,small_box,0,box area 0.4140% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen161_jpg.rf.c2af7582be64c68b56d5c26061d08d81.jpg,warning,small_box,0,box area 0.3734% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen163_jpg.rf.0afa14b6ac65d0f007f0d80da06315d2.jpg,warning,small_box,0,box area 0.4834% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen16_jpg.rf.3c82fca30ebd3f8cd9a4149aae141d4a.jpg,warning,small_box,0,box area 0.3642% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen171_jpg.rf.6030a96d7e0c5222ee5d9a6f4fa35a83.jpg,warning,small_box,0,box area 0.4885% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen173_jpg.rf.bd29bcc47590a6612cc18a5c61dad124.jpg,warning,small_box,0,box area 0.3204% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen176_jpg.rf.54cdc8f081ac8e5ea4ea7f83e5a7afef.jpg,warning,small_box,0,box area 0.4681% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen177_jpg.rf.956a50395e975e16f3ebbc23eb105558.jpg,warning,small_box,0,box area 0.4789% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen178_jpg.rf.667446f07c7a726a3e49dfe8c454aea4.jpg,warning,small_box,0,box area 0.3201% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen180_jpg.rf.91aae47e55fcacc4814e865472e6199d.jpg,warning,small_box,0,box area 0.4789% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen182_jpg.rf.0ee045647602efa9c8ec8a42e8192470.jpg,warning,small_box,0,box area 0.4633% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen183_jpg.rf.ec1075700176e4186b201f6a17e64f03.jpg,warning,small_box,0,box area 0.3889% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen184_jpg.rf.2c32c3abe410f2e438b914561ab06542.jpg,warning,small_box,0,box area 0.3201% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen185_jpg.rf.a3c94b598aceb5d1068bdd6780c8f83a.jpg,warning,small_box,0,box area 0.3704% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen187_jpg.rf.d02464465422a117d758a6e8b2f767e4.jpg,warning,small_box,0,box area 0.3154% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen188_jpg.rf.2fd65a09f6ba10fe812ee529ea202823.jpg,warning,small_box,0,box area 0.2717% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen18_jpg.rf.f6770df5678610586a33743dfcc9714f.jpg,warning,small_box,0,box area 0.3953% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen190_jpg.rf.38e2be4613300237e40b00891b3d6ffd.jpg,warning,small_box,0,box area 0.2563% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen192_jpg.rf.1041e7b1d3b822ddb1a125e16e0a32d6.jpg,warning,small_box,0,box area 0.3625% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen193_jpg.rf.9084dffb62e9360f469d85575441dceb.jpg,warning,small_box,0,box area 0.2957% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen195_jpg.rf.d15b001a969157546db0d616b714ee08.jpg,warning,small_box,0,box area 0.3650% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen197_jpg.rf.479a715101531f6c1ec8aea73306c9bd.jpg,warning,small_box,0,box area 0.2892% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen198_jpg.rf.bddd37e0b7ee35e532520a5b28e16cc3.jpg,warning,small_box,0,box area 0.4095% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen199_jpg.rf.d5056b35f43684e35aa63e813d9c754c.jpg,warning,small_box,0,box area 0.4681% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen1_jpg.rf.6bee30ac2a9b1af2301d075d8d78b1e5.jpg,warning,small_box,0,box area 0.2769% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen202_jpg.rf.e95a3fd7cabfc60662a96ca78affc2cb.jpg,warning,small_box,0,box area 0.4233% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen204_jpg.rf.200361f8b810d6654b8d3d069e2680ee.jpg,warning,small_box,0,box area 0.4856% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen205_jpg.rf.d2fe060060144126a57de851f1ab32ec.jpg,warning,small_box,0,box area 0.4408% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen206_jpg.rf.2260d235e6b693c798e7b67b84c8c4be.jpg,warning,small_box,0,box area 0.3798% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen208_jpg.rf.f14dd3747ff55abade0a5eb75c7df99b.jpg,warning,small_box,0,box area 0.3486% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen210_jpg.rf.a9ec5f50070fa04750ca498a80fb99e8.jpg,warning,small_box,0,box area 0.3995% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen211_jpg.rf.523ce95fd26dce253a3ec2f3b8a1fbe5.jpg,warning,small_box,0,box area 0.4025% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen212_jpg.rf.e844a5d1bace97a4366654f6fa5544b2.jpg,warning,small_box,0,box area 0.3116% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_school_fuhih\train\images\CarLongPlateGen213_jpg.rf.1c87fef23b107856f766d878b90509f6.jpg,warning,small_box,0,box area 0.3558% of the image is below the 0.50% threshold; plates this small are hard to learn
